Text,Label
พอโทรสั่ง_บอกโปรนี้ต้องสั่งทางเวปแม่งหลายช่องทางแต่ไม่ใช่จะใช้ได้ทุกช่องทาง,  B-ImpressedNeg
โทรสั่งวันนี้หน้าน้อยมากๆๆๆๆๆ,  B-ImpressedNeg
เหมือนกินหนมปังเปล่าๆๆกับซอส,  B-ImpressedNeg
ซื้อไอสครีมที่ร้านหน้าสุขุวิท71,  O
ได้ไอสครีมเน่า,  B-FoodNeg
ทางร้านคุณรวมทั้งเจ้าหน้าที่คอลเซนเตอร์ทำงานได้แย่มากไม่แคร์ความรู้สึกลูกค้าเลย,  O
เราสั่งพิซซ่า,  O
ไปตั้งแต่11.50,  O
ของวันที่,  O
12.4.2560,  O
รับออเดอร์เรียบร้อยแจ้งว่า30,  O
นาทีจะเข้ามาส่งเราก้อรอจนเวลา,  O
12.50,  O
มีเจ้าหน้าที่ติดต่อมาว่ากำลังจะเข้ามาส่งจากเซนทรัลชิดลมมาส่งตรงราชดำริ,  O
ไม่น่าเกิน,  O
15,  O
นาที,  O
แต่เราทิ้งระยะให้เราโทรตามอีกครั้งที่เบอร์เดิมที่โทรเข้ามาว่าจะเข้ามาส่งพิซซ่าเวลา,  O
13.20,  O
นาที,  O
มีเจ้าหน้าที่รับสายและแจ้งว่าไม่มีออเดอร์ของเรา,  O
คือเรางงมากเมื่อครึ่ง,  O
ชม,  O
ที่แล้ว,  O
แจ้งว่ากำลังเข้ามาส่งโทรไปอีกทีบอกไม่มีออเดอร์,  O
และคือรอมา,  O
1.30,  O
ชม,  O
คือพวกคุณทำอะไรกันอยุ่,  O
เราโทรตามที่call,  O
center,  O
ที่เบอร์1112,  O
แต่ไม่ได้รับช่วยเหลือใดๆทั้งสิ้น,  B-ServiceNeg
เราโทรไปที่สาขาเซลทรัลชิดลมอีกครั้งเพื่อติดตามก้อยังแจ้งว่าไม่มีออเดอร์ของเรา,  O
จนเราแจ้งยกเลิกทางคุณแจ้งมาว่า,  O
ค่ะ.ครับ,  O
แค่นี้คือจบใช่มั๊ย,  O
ความรู้สึกลูกค้าที่ทนรอกินซิซซ่าคุณสิ่งที่จะได้กลับมาคือเอ่ออ,  O
ยกเลิกก้อยกเลิกไปแบบนี้หรอ,  O
ปกติเราสั่งพิซซ่าคุณบ่อยมาก,  O
แต่นี่จะเป็นครั้งสุดท้ายที่จะลืมแบรนด์คุณไปตลอดชีวิตและบอกชั่วลูกชั่วหลานอย่าไปโทรสั่งอย่าไปเข้าร้านคุณอีกเพราะคุณบริการและระบบแย่สุดๆๆ,  B-RecommendNeg
ปล.,  O
พอเรายกเลิกเรียบร้อยไปหาข้าวกิน,  O
มีเจ้าหน้าที่มาส่งพิซซ่าและแจ้งว่าทาง,  O
ผู้จัดการบอกให้มาส่งพิซซ่าให้กินฟรี,  O
ขอโทษนะคะ,  O
เอากลับไปเถอะค่ะ,  O
อยากได้บริการที่ดีที่ใส่ใจลูกค้า,  B-ImpressedNeg
ลูกค้ามาอันดับ1,  O
ไม่ได้อยากกินของฟรี,  O
#,  O
เลิกกินพิซซ่าคอมปะนีตลอดชีวิต,  O
#,  O
โคตรเสียความรู้สึก,  O
ไปปรับปรุงเว็บใหม่นะ,  O
pizza,  O
hut,  O
ยังสั่งง่ายกว่า,  B-ConveniencePos
นที่,  O
11,  O
เมษา,  O
19.22,  O
มาทานเดอะพิซซ่าคอมปะนี,  O
สาขาโลตัสพระราม,  O
1,  O
สั่งพาสต้าแฮมเห็ดมาทาน,  O
พนง.นำมาเสริฟ,  O
สภาพแย่มาก,  B-FoodNeg
เหลวเป็นน้ำ,  O
ไม่ข้น,  O
ไม่มีความน่ารับประทาน,  B-FoodNeg
เส้นแข็งเหมือนลวกไม่สุก,  O
ราคาเท่าเดิมแต่คุณภาพแย่มาก,  B-PriceNeu
ปรับปรุงด่วน,  O
ทื่อวายไปซื้อพิซซ่าสาขาย่อยใกล้ตลาดอุ้ยทา,  O
(,  O
เส้นทางเชียงใหม่-สันกำแพง,  O
),  O
ป้ายหน้าร้านติดซื้อ,  O
1,  O
แถม1พอสั่งบอกไม่มีโปร,  O
หมดโปรแล้ว..ติดทำเพื่อ,  O
...,  O
.อะไร..สั่งสปาเกตตี้ผัดขี้เมาทะเล,  O
สิ่งที่ได้,  O
ไม่เหมือนในรูปเลยที่แนะนำเล๊ย..ได้กล่องแพ็คเล็กๆๆมามี,  O
เศษกุ้ง,  O
เศษปลาหมึก,  O
...,  O
.ไม่สมราคาเลย..139บาท,  B-ValueNeg
พอเลยประทับใจไม่ลืมเลยหละ,  B-ImpressedNeg
สมัครบัตรสมาชิก,  O
แล้วพนักงานเขียน,  O
EXp,  O
3-7-2017,  O
คือเป็นใครต้องเข้าใจว่าหมดเดือน,  O
7รึป่ะ,  O
สั่งออนไลน์แล้วไปรับเองที่หน้าร้าน,  O
พนักงานบอกบัตรหมดอายุซะงั้น,  O
ทำไมไม่บอกตั้งแต่ตอนสั่งค่ะว่าบัตรหมดอายุแล้ว,  O
จะได้ไม่ต้องเสียเงินค่าโทรศัพท์,  O
เสียค่าน้ำมันวิ่งไปเอา,  O
แล้วได้คำตอบว่าต้องสมัครบัตรใหม่,  O
เซ็งๆๆ,  B-ImpressedNeg
แจ้ง,  O
สคบ,  O
ดีม้ะ,  O
วันนี้ได้โทรสั่งออเดอร์ไป,  O
แจ้งที่อยู่กับพนักงานไป,  O
พนักงานดูงงๆ,  B-ImpressedNeg
พอถึงเวลาต้องส่ง,  O
พนักงานจัดส่งโทร,  O
สรุปว่าไปผิดหมู่บ้าน,  O
โทรกลับไป,  O
call,  O
center,  O
ปรากฏว่าที่อยู่ผิดหมด,  O
